timestamp,actual_arrival,scheduled_arrival,passenger_count
2024-07-09 22:11:00,39.23,40,42
2024-07-09 23:00:00,71.7,69,25
2024-07-09 23:06:00,23.56,27,19
2024-07-09 23:06:00,13.93,15,33
2024-07-10 00:26:00,46.54,47,55
2024-07-10 01:12:00,41.59,40,24
2024-07-10 01:13:00,22.91,21,52
2024-07-10 01:41:00,66.78,66,23
2024-07-10 02:11:00,28.76,30,34
2024-07-10 02:17:00,49.45,47,50
2024-07-10 02:21:00,45.64,42,20
2024-07-10 03:58:00,16.87,18,31
2024-07-10 04:12:00,48.04,47,50
2024-07-10 12:12:00,35.57,36,17
2024-07-10 12:15:00,35.28,38,24
2024-07-10 12:40:00,15.17,15,43
2024-07-10 12:52:00,17.54,17,10
2024-07-10 14:26:00,46.4,46,58
2024-07-10 17:06:00,54.57,49,29
2024-07-10 17:43:00,15.68,16,25
2024-07-10 17:57:00,52.71,53,15
2024-07-10 18:13:00,44.3,43,7
2024-07-10 18:14:00,29.13,28,57
2024-07-10 18:19:00,49.81,49,38
2024-07-10 19:04:00,55.68,55,16
2024-07-10 19:10:00,50.12,49,28
2024-07-10 19:53:00,58.17,57,13
2024-07-10 20:08:00,59.64,60,22
2024-07-10 20:25:00,36.3,37,44
2024-07-10 21:28:00,17.86,17,53
2024-07-10 22:08:00,48.48,47,43
2024-07-10 22:24:00,14.96,15,39
2024-07-10 22:38:00,20.36,21,19
2024-07-10 22:44:00,65.88,64,45
2024-07-11 00:11:00,70.07,70,27
2024-07-11 00:33:00,67.09,67,31
2024-07-11 00:39:00,61.24,63,6
2024-07-11 01:11:00,58.31,59,56
2024-07-11 02:07:00,56.94,55,42
2024-07-11 02:12:00,54.02,54,48
2024-07-11 02:16:00,69.96,70,53
2024-07-11 02:27:00,27.73,26,16
2024-07-11 02:39:00,58.46,57,52
2024-07-11 12:49:00,43.0,44,6
2024-07-11 12:52:00,63.35,67,37
2024-07-11 13:32:00,61.4,60,31
2024-07-11 14:45:00,16.0,16,45
2024-07-11 15:41:00,17.29,18,26
2024-07-11 15:56:00,30.16,27,51
2024-07-11 17:23:00,32.23,30,21
2024-07-11 18:00:00,20.1,21,56
2024-07-11 18:04:00,25.93,23,29
2024-07-11 18:11:00,43.12,40,37
2024-07-11 18:46:00,15.81,17,20
2024-07-11 19:44:00,64.9,66,18
2024-07-11 20:32:00,17.78,15,33
2024-07-11 21:52:00,67.89,69,9
2024-07-11 21:55:00,41.1,41,52
2024-07-11 22:16:00,64.39,63,22
2024-07-11 23:08:00,17.93,18,25
2024-07-11 23:23:00,35.13,34,36
2024-07-12 00:22:00,58.37,60,19
2024-07-12 01:07:00,65.92,65,59
2024-07-12 01:30:00,55.63,57,11
2024-07-12 01:56:00,52.5,53,16
2024-07-12 02:00:00,69.17,69,36
2024-07-12 02:26:00,58.27,57,24
2024-07-12 02:29:00,65.46,65,26
2024-07-12 02:38:00,45.34,43,44
2024-07-12 03:02:00,59.29,58,55
2024-07-12 03:33:00,52.73,50,30
2024-07-12 03:42:00,32.27,32,17
2024-07-12 04:34:00,32.23,34,33
2024-07-12 12:20:00,58.87,60,23
2024-07-12 13:18:00,43.93,43,29
2024-07-12 13:25:00,14.04,15,53
2024-07-12 16:54:00,60.65,56,15
2024-07-12 17:26:00,66.49,65,58
2024-07-12 17:56:00,26.47,26,38
2024-07-12 17:57:00,31.16,29,11
2024-07-12 18:08:00,71.49,70,41
2024-07-12 19:29:00,40.04,39,46
2024-07-12 20:30:00,43.92,43,59
2024-07-12 20:41:00,65.24,66,41
2024-07-12 20:53:00,55.25,55,52
2024-07-12 21:29:00,16.1,15,5
2024-07-12 21:41:00,56.05,58,28
2024-07-12 22:28:00,47.37,46,51
2024-07-12 22:38:00,39.44,39,31
2024-07-12 22:40:00,24.1,22,9
2024-07-12 22:41:00,44.88,43,37
2024-07-12 22:49:00,20.3,18,59
2024-07-12 23:10:00,40.77,39,16
2024-07-12 23:28:00,47.55,48,46
2024-07-12 23:36:00,22.59,21,32
2024-07-13 00:26:00,43.14,39,58
2024-07-13 01:32:00,58.16,60,33
2024-07-13 01:33:00,24.44,25,41
2024-07-13 01:54:00,63.0,62,49
2024-07-13 01:58:00,19.39,17,59
2024-07-13 02:07:00,22.92,23,27
2024-07-13 02:46:00,47.46,51,37
2024-07-13 04:04:00,65.75,67,59
2024-07-13 12:16:00,30.19,30,11
2024-07-13 13:10:00,33.79,33,20
2024-07-13 13:38:00,42.85,45,16
2024-07-13 13:38:00,40.05,39,34
2024-07-13 13:44:00,16.34,18,47
2024-07-13 13:44:00,30.28,31,50
2024-07-13 13:47:00,67.5,65,54
2024-07-13 14:11:00,28.4,29,8
2024-07-13 14:37:00,52.31,53,42
2024-07-13 14:45:00,48.15,45,27
2024-07-13 15:25:00,66.75,65,57
2024-07-13 16:30:00,29.65,29,57
2024-07-13 17:07:00,62.07,62,48
2024-07-13 17:12:00,59.36,57,42
2024-07-13 17:26:00,62.38,62,50
2024-07-13 18:15:00,29.59,27,9
2024-07-13 19:11:00,49.9,50,11
2024-07-13 20:51:00,62.67,64,19
2024-07-13 22:31:00,24.64,24,58
2024-07-13 22:54:00,42.71,40,48
2024-07-13 23:05:00,30.01,29,43
2024-07-13 23:16:00,59.72,60,32
2024-07-13 23:35:00,46.48,47,56
2024-07-14 00:12:00,68.78,68,43
2024-07-14 00:50:00,47.42,47,55
2024-07-14 01:44:00,39.08,38,41
2024-07-14 03:07:00,65.3,65,60
2024-07-14 03:53:00,50.44,47,8
2024-07-14 04:35:00,54.27,55,12
2024-07-14 04:48:00,32.46,33,11
2024-07-14 12:48:00,69.62,68,19
2024-07-14 14:13:00,60.85,60,35
2024-07-14 14:31:00,20.38,19,29
2024-07-14 15:09:00,68.17,68,54
2024-07-14 15:57:00,67.05,62,50
2024-07-14 19:11:00,56.5,55,8
2024-07-14 19:38:00,28.42,29,9
2024-07-14 19:40:00,56.65,57,50
2024-07-14 19:44:00,16.51,17,27
2024-07-14 20:43:00,17.94,17,60
2024-07-14 21:50:00,43.21,44,29
2024-07-14 21:54:00,69.99,69,48
2024-07-14 22:06:00,21.72,21,52
2024-07-14 22:10:00,32.17,28,20
2024-07-14 22:12:00,35.14,36,56
2024-07-14 22:17:00,58.19,58,53
2024-07-14 22:25:00,40.4,39,6
2024-07-14 22:47:00,25.55,24,46
2024-07-15 00:48:00,42.51,46,53
2024-07-15 00:53:00,45.85,46,28
2024-07-15 00:55:00,48.65,48,45
2024-07-15 00:59:00,30.71,30,18
2024-07-15 01:18:00,37.54,37,60
2024-07-15 01:26:00,24.95,23,16
2024-07-15 02:02:00,64.31,63,34
2024-07-15 02:06:00,35.06,36,15
2024-07-15 02:07:00,49.61,49,48
2024-07-15 02:13:00,53.5,51,55
2024-07-15 02:17:00,68.88,68,49
2024-07-15 02:19:00,63.37,61,54
2024-07-15 12:00:00,51.53,54,30
2024-07-15 12:18:00,26.23,24,19
2024-07-15 13:03:00,20.96,21,30
2024-07-15 13:40:00,61.29,60,24
2024-07-15 14:18:00,49.41,49,60
2024-07-15 14:43:00,33.13,32,24
2024-07-15 15:22:00,52.83,53,24
2024-07-15 16:08:00,37.27,33,25
2024-07-15 16:39:00,59.12,56,47
2024-07-15 17:15:00,51.05,49,45
2024-07-15 18:21:00,19.72,19,44
2024-07-15 18:41:00,49.08,49,6
2024-07-15 18:41:00,47.67,47,55
2024-07-15 19:22:00,43.9,43,45
2024-07-15 19:35:00,19.11,18,41
2024-07-15 20:12:00,52.19,53,52
2024-07-15 20:37:00,20.98,19,52
2024-07-15 20:40:00,48.5,47,34
2024-07-15 21:12:00,40.71,38,43
2024-07-15 21:26:00,60.08,58,38
2024-07-15 21:45:00,27.9,25,41
2024-07-15 22:18:00,27.43,26,33
2024-07-15 23:55:00,32.77,32,21
2024-07-15 23:58:00,24.96,24,37
2024-07-16 00:51:00,24.79,27,56
2024-07-16 01:09:00,28.54,28,56
2024-07-16 01:50:00,68.78,67,35
2024-07-16 03:49:00,59.75,60,18
2024-07-16 04:25:00,19.86,21,22
2024-07-16 04:49:00,35.67,33,43
2024-07-16 12:04:00,52.78,52,10
2024-07-16 12:29:00,64.91,63,46
2024-07-16 12:34:00,63.76,65,48
2024-07-16 14:02:00,61.11,62,43
2024-07-16 14:09:00,39.72,39,46
2024-07-16 14:27:00,34.3,30,26
2024-07-16 16:08:00,22.69,22,58
2024-07-16 16:11:00,52.1,53,54
2024-07-16 16:49:00,28.65,27,35
2024-07-16 17:31:00,66.67,66,53
2024-07-16 17:59:00,64.85,63,18
2024-07-16 18:27:00,54.92,51,27
2024-07-16 18:30:00,21.66,19,39
2024-07-16 18:45:00,28.55,27,14
2024-07-16 19:01:00,18.06,18,33
2024-07-16 20:02:00,35.16,36,51
2024-07-16 20:03:00,22.33,23,16
2024-07-16 20:25:00,50.63,52,52
2024-07-16 21:32:00,51.41,51,19
2024-07-16 21:55:00,48.49,48,7
2024-07-16 22:02:00,46.63,48,10
2024-07-16 22:24:00,34.96,33,19
2024-07-16 22:29:00,39.98,40,31
2024-07-16 22:34:00,66.77,66,46
2024-07-17 00:27:00,22.81,22,34
2024-07-17 00:53:00,20.2,17,47
2024-07-17 02:18:00,23.03,25,50
2024-07-17 02:51:00,34.86,37,60
2024-07-17 02:59:00,20.57,19,42
2024-07-17 04:52:00,45.51,46,41
2024-07-17 12:20:00,39.96,38,44
2024-07-17 12:37:00,58.32,61,42
2024-07-17 12:47:00,28.83,28,43
2024-07-17 13:26:00,40.39,42,9
2024-07-17 13:28:00,16.47,17,44
2024-07-17 14:32:00,35.92,34,29
2024-07-17 14:45:00,46.39,41,41
2024-07-17 14:46:00,32.47,33,13
2024-07-17 16:45:00,29.09,31,48
2024-07-17 17:44:00,39.44,35,49
2024-07-17 18:00:00,71.11,69,55
2024-07-17 18:20:00,46.9,48,30
2024-07-17 21:53:00,34.32,32,18
2024-07-17 22:01:00,23.33,24,45
2024-07-17 22:31:00,16.31,17,6
2024-07-17 22:32:00,41.26,41,8
2024-07-17 22:33:00,52.85,54,39
2024-07-17 22:41:00,66.48,64,49
2024-07-17 23:15:00,46.15,46,45
2024-07-17 23:31:00,24.3,24,20
2024-07-18 00:52:00,35.53,37,56
2024-07-18 00:52:00,25.32,24,46
2024-07-18 01:06:00,28.73,30,18
2024-07-18 01:29:00,21.99,22,37
2024-07-18 02:27:00,42.19,40,52
2024-07-18 02:57:00,43.82,43,42
2024-07-18 03:29:00,61.79,64,55
2024-07-18 03:37:00,20.16,18,25
2024-07-18 03:37:00,50.21,50,17
2024-07-18 04:54:00,44.36,44,53
2024-07-18 12:24:00,23.74,23,39
2024-07-18 12:55:00,48.68,47,14
2024-07-18 13:00:00,59.78,59,32
2024-07-18 13:38:00,66.15,66,37
2024-07-18 13:49:00,42.99,43,30
2024-07-18 13:53:00,69.55,68,12
2024-07-18 14:26:00,50.02,49,5
2024-07-18 14:32:00,51.21,49,12
2024-07-18 15:31:00,18.03,17,53
2024-07-18 15:42:00,36.33,36,7
2024-07-18 16:01:00,58.15,53,44
2024-07-18 16:19:00,52.35,52,37
2024-07-18 16:45:00,47.71,49,40
2024-07-18 16:52:00,57.8,56,43
2024-07-18 17:56:00,27.08,26,19
2024-07-18 19:02:00,47.7,45,59
2024-07-18 19:10:00,32.04,31,11
2024-07-18 19:48:00,57.63,58,44
2024-07-18 20:50:00,29.61,28,60
2024-07-18 21:26:00,28.75,28,47
2024-07-18 22:55:00,61.12,61,15
2024-07-18 23:18:00,27.18,27,26
2024-07-19 00:59:00,30.6,29,20
2024-07-19 01:11:00,61.24,58,44
2024-07-19 01:25:00,53.93,53,42
2024-07-19 01:57:00,16.62,16,14
2024-07-19 02:38:00,15.09,15,19
2024-07-19 03:53:00,50.64,51,13
2024-07-19 03:57:00,62.86,61,47
2024-07-19 04:41:00,24.35,25,41
2024-07-19 12:09:00,27.34,27,39
2024-07-19 12:17:00,57.22,58,56
2024-07-19 12:21:00,20.96,22,48
2024-07-19 12:46:00,73.83,69,55
2024-07-19 13:54:00,37.64,38,29
2024-07-19 14:42:00,49.85,51,21
2024-07-19 16:12:00,61.96,61,14
2024-07-19 16:43:00,38.87,37,57
2024-07-19 16:44:00,27.0,25,11
2024-07-19 16:47:00,22.85,21,56
2024-07-19 17:25:00,23.78,21,29
2024-07-19 18:07:00,51.71,49,28
2024-07-19 18:14:00,42.16,43,48
2024-07-19 18:29:00,61.37,60,45
2024-07-19 19:24:00,48.8,49,55
2024-07-19 19:26:00,23.11,24,19
2024-07-19 20:09:00,28.25,28,5
2024-07-19 20:59:00,48.32,47,5
2024-07-19 21:36:00,64.94,66,19
2024-07-19 22:00:00,18.83,17,52
2024-07-19 22:21:00,38.7,36,58
2024-07-19 22:51:00,55.1,55,27
2024-07-19 23:48:00,67.31,66,49
2024-07-20 00:17:00,37.53,36,48
2024-07-20 01:44:00,26.63,25,44
2024-07-20 02:33:00,63.33,65,18
2024-07-20 02:34:00,38.96,39,6
2024-07-20 03:01:00,41.41,39,44
2024-07-20 04:21:00,19.36,20,6
2024-07-20 04:35:00,41.62,39,36
2024-07-20 12:10:00,36.08,35,31
2024-07-20 12:19:00,29.56,29,7
2024-07-20 12:24:00,42.39,40,60
2024-07-20 12:39:00,18.51,19,30
2024-07-20 12:43:00,61.38,61,42
2024-07-20 15:23:00,64.71,66,23
2024-07-20 15:37:00,38.19,38,41
2024-07-20 15:53:00,16.4,16,8
2024-07-20 15:54:00,56.58,57,9
2024-07-20 17:04:00,55.92,54,27
2024-07-20 17:27:00,69.83,69,54
2024-07-20 17:28:00,15.07,18,28
2024-07-20 17:30:00,39.18,37,6
2024-07-20 17:40:00,65.87,61,52
2024-07-20 17:59:00,52.2,51,44
2024-07-20 18:25:00,63.55,61,30
2024-07-20 18:29:00,49.08,48,6
2024-07-20 19:04:00,30.23,30,12
2024-07-20 20:46:00,16.67,17,36
2024-07-20 21:26:00,71.72,69,48
2024-07-20 22:08:00,57.96,59,13
2024-07-20 22:38:00,61.26,60,57
2024-07-20 22:54:00,49.84,49,46
2024-07-21 00:39:00,39.26,42,46
2024-07-21 00:55:00,56.26,58,17
2024-07-21 01:00:00,22.71,23,6
2024-07-21 02:01:00,55.99,56,17
2024-07-21 03:09:00,36.75,37,56
2024-07-21 03:10:00,43.9,42,13
2024-07-21 04:27:00,19.62,21,23
2024-07-21 12:30:00,29.4,28,57
2024-07-21 13:08:00,14.73,16,10
2024-07-21 13:28:00,42.25,43,28
2024-07-21 13:44:00,48.74,46,48
2024-07-21 14:23:00,36.43,37,58
2024-07-21 15:15:00,17.16,16,42
2024-07-21 15:45:00,32.24,33,58
2024-07-21 15:58:00,22.59,22,42
2024-07-21 16:56:00,21.67,19,18
2024-07-21 17:07:00,36.32,34,14
2024-07-21 17:20:00,25.13,26,35
2024-07-21 17:50:00,71.03,69,20
2024-07-21 17:56:00,48.6,49,31
2024-07-21 19:28:00,40.25,39,38
2024-07-21 19:46:00,26.1,26,45
2024-07-21 21:24:00,53.23,54,40
2024-07-21 21:57:00,29.27,33,6
2024-07-21 22:43:00,68.41,67,53
2024-07-21 23:45:00,60.01,57,39
2024-07-22 00:00:00,14.79,16,10
2024-07-22 00:00:00,51.51,50,29
2024-07-22 00:14:00,49.33,49,27
2024-07-22 02:35:00,45.8,44,53
2024-07-22 02:35:00,63.8,65,7
2024-07-22 03:16:00,66.92,66,51
2024-07-22 03:21:00,18.45,20,25
2024-07-22 03:42:00,40.51,41,46
2024-07-22 03:45:00,33.14,34,28
2024-07-22 04:08:00,45.84,46,34
2024-07-22 04:08:00,56.22,56,44
2024-07-22 12:17:00,41.19,41,28
2024-07-22 12:20:00,60.64,59,47
2024-07-22 12:46:00,54.33,52,30
2024-07-22 12:54:00,68.14,66,7
2024-07-22 13:46:00,22.19,18,38
2024-07-22 14:07:00,13.92,15,35
2024-07-22 15:18:00,22.05,23,47
2024-07-22 15:37:00,41.48,43,11
2024-07-22 16:01:00,37.8,36,39
2024-07-22 16:34:00,54.86,53,35
2024-07-22 18:48:00,51.83,50,57
2024-07-22 19:22:00,31.27,28,45
2024-07-22 19:26:00,18.85,19,60
2024-07-22 19:31:00,25.31,26,6
2024-07-22 20:22:00,21.14,22,12
2024-07-22 21:42:00,23.76,22,39
2024-07-22 21:49:00,64.19,64,25
2024-07-22 21:55:00,62.61,61,21
2024-07-22 22:45:00,56.94,55,51
2024-07-22 23:08:00,33.79,32,32
2024-07-22 23:19:00,35.96,36,17
2024-07-22 23:22:00,69.06,66,46
2024-07-22 23:25:00,34.05,33,51
2024-07-23 00:54:00,59.72,60,30
2024-07-23 00:58:00,67.53,67,10
2024-07-23 01:31:00,22.69,24,41
2024-07-23 01:47:00,54.72,53,23
2024-07-23 02:28:00,64.15,63,44
2024-07-23 03:10:00,45.03,46,60
2024-07-23 04:49:00,63.09,64,44
2024-07-23 12:49:00,62.23,61,27
2024-07-23 12:50:00,17.8,17,29
2024-07-23 13:37:00,54.31,54,36
2024-07-23 14:34:00,38.91,38,49
2024-07-23 15:33:00,28.76,28,33
2024-07-23 16:07:00,28.5,29,46
2024-07-23 16:18:00,60.76,59,41
2024-07-23 17:02:00,70.19,69,26
2024-07-23 17:55:00,41.15,42,33
2024-07-23 18:17:00,45.52,45,35
2024-07-23 18:27:00,49.05,47,33
2024-07-23 18:54:00,56.3,54,10
2024-07-23 19:50:00,19.12,18,24
2024-07-23 19:59:00,32.93,30,49
2024-07-23 20:08:00,17.26,17,5
2024-07-23 21:24:00,67.57,69,32
2024-07-23 22:34:00,69.74,70,28
2024-07-23 23:11:00,61.09,59,47
2024-07-23 23:24:00,30.04,29,56
2024-07-23 23:29:00,34.35,34,19
2024-07-23 23:52:00,28.1,25,12
2024-07-23 23:58:00,34.59,32,44
2024-07-24 01:24:00,52.21,49,52
2024-07-24 01:33:00,19.03,20,41
2024-07-24 01:34:00,58.89,58,21
2024-07-24 01:54:00,56.62,57,30
2024-07-24 03:58:00,48.62,47,46
2024-07-24 04:41:00,18.7,20,13
2024-07-24 04:53:00,45.08,43,51
2024-07-24 04:56:00,16.46,17,9
2024-07-24 12:31:00,20.04,20,12
2024-07-24 12:36:00,34.03,33,38
2024-07-24 12:36:00,69.98,70,22
2024-07-24 13:59:00,19.45,17,42
2024-07-24 14:56:00,46.94,46,19
2024-07-24 15:14:00,22.94,24,36
2024-07-24 15:51:00,45.76,45,14
2024-07-24 16:22:00,50.67,50,14
2024-07-24 16:41:00,38.64,38,17
2024-07-24 16:55:00,48.05,45,8
2024-07-24 17:23:00,44.01,41,38
2024-07-24 17:28:00,50.25,47,47
2024-07-24 18:53:00,54.78,53,23
2024-07-24 20:15:00,41.73,41,49
2024-07-24 20:34:00,63.99,63,10
2024-07-24 20:41:00,15.09,15,6
2024-07-24 21:02:00,15.75,16,24
2024-07-24 21:24:00,44.13,46,20
2024-07-24 23:49:00,22.33,23,54
2024-07-25 00:27:00,39.06,39,29
2024-07-25 00:51:00,38.57,36,57
2024-07-25 00:51:00,41.58,44,26
2024-07-25 01:39:00,39.32,39,23
2024-07-25 02:01:00,38.3,35,57
2024-07-25 02:27:00,68.52,67,52
2024-07-25 02:47:00,28.22,28,21
2024-07-25 03:06:00,34.53,36,35
2024-07-25 03:28:00,19.78,21,9
2024-07-25 04:23:00,62.62,64,40
2024-07-25 04:46:00,40.44,38,60
2024-07-25 13:13:00,52.56,54,13
2024-07-25 13:21:00,29.21,29,59
2024-07-25 13:52:00,37.97,38,9
2024-07-25 14:24:00,64.46,64,21
2024-07-25 14:38:00,34.96,34,20
2024-07-25 14:42:00,39.02,41,8
2024-07-25 15:43:00,34.59,35,8
2024-07-25 15:57:00,51.62,51,35
2024-07-25 16:34:00,31.16,30,30
2024-07-25 16:40:00,35.67,34,21
2024-07-25 16:56:00,73.81,65,57
2024-07-25 17:15:00,63.92,59,44
2024-07-25 17:34:00,68.78,67,22
2024-07-25 18:23:00,50.72,51,39
2024-07-25 18:45:00,36.8,37,50
2024-07-25 19:50:00,19.5,15,37
2024-07-25 19:57:00,55.95,58,26
2024-07-25 20:34:00,62.65,64,29
2024-07-25 20:47:00,58.73,61,44
2024-07-25 21:31:00,45.7,45,33
2024-07-25 21:48:00,34.29,35,31
2024-07-25 22:15:00,20.63,18,25
2024-07-25 22:47:00,47.08,48,52
2024-07-26 00:09:00,42.09,38,34
2024-07-26 00:23:00,45.54,46,33
2024-07-26 01:29:00,31.84,32,14
2024-07-26 01:30:00,67.5,66,56
2024-07-26 02:12:00,19.98,20,58
2024-07-26 04:49:00,62.85,61,34
2024-07-26 04:50:00,64.04,62,21
2024-07-26 12:39:00,65.4,66,24
2024-07-26 13:28:00,38.69,39,7
2024-07-26 13:51:00,28.77,27,36
2024-07-26 14:14:00,57.32,55,38
2024-07-26 14:20:00,36.81,36,32
2024-07-26 14:38:00,33.55,32,7
2024-07-26 14:53:00,63.93,64,29
2024-07-26 15:56:00,22.1,22,49
2024-07-26 15:58:00,56.44,55,29
2024-07-26 16:07:00,26.5,26,17
2024-07-26 17:40:00,44.39,43,24
2024-07-26 17:55:00,30.76,31,50
2024-07-26 17:57:00,68.79,67,27
2024-07-26 18:22:00,50.32,48,23
2024-07-26 18:32:00,50.52,50,57
2024-07-26 18:37:00,53.21,53,47
2024-07-26 18:47:00,62.52,63,34
2024-07-26 18:58:00,70.23,67,33
2024-07-26 19:05:00,11.71,15,11
2024-07-26 20:55:00,26.01,26,29
2024-07-26 21:08:00,17.93,16,46
2024-07-26 21:44:00,25.17,23,5
2024-07-26 23:25:00,68.83,70,60
2024-07-26 23:31:00,59.56,58,10
2024-07-27 02:07:00,59.51,60,40
2024-07-27 03:18:00,18.73,18,23
2024-07-27 04:20:00,33.79,35,35
2024-07-27 04:25:00,37.49,37,6
2024-07-27 04:35:00,29.88,28,47
2024-07-27 04:52:00,46.72,46,23
2024-07-27 13:40:00,66.93,68,43
2024-07-27 14:31:00,29.98,29,57
2024-07-27 14:45:00,17.82,20,57
2024-07-27 14:59:00,48.18,46,41
2024-07-27 15:11:00,43.95,44,60
2024-07-27 15:19:00,33.44,34,9
2024-07-27 16:49:00,21.28,23,17
2024-07-27 17:25:00,62.7,63,9
2024-07-27 17:44:00,41.01,38,33
2024-07-27 17:59:00,19.5,18,7
2024-07-27 18:29:00,46.36,44,11
2024-07-27 18:52:00,57.81,58,7
2024-07-27 19:18:00,71.91,69,42
2024-07-27 21:06:00,19.39,17,49
2024-07-27 21:09:00,69.86,69,60
2024-07-27 21:37:00,63.82,66,60
2024-07-27 22:43:00,28.03,28,48
2024-07-27 23:18:00,40.59,41,37
2024-07-27 23:40:00,51.55,51,58
2024-07-27 23:40:00,62.02,58,37
2024-07-28 00:05:00,48.9,48,57
2024-07-28 00:44:00,69.94,69,13
2024-07-28 01:00:00,13.46,16,11
2024-07-28 01:48:00,71.79,70,38
2024-07-28 01:48:00,17.1,15,40
2024-07-28 02:46:00,41.52,40,12
2024-07-28 04:14:00,16.5,16,18
2024-07-28 04:21:00,61.6,57,39
2024-07-28 04:42:00,26.95,25,8
2024-07-28 04:49:00,36.23,35,37
2024-07-28 13:00:00,31.69,31,50
2024-07-28 13:37:00,61.61,63,22
2024-07-28 14:01:00,56.81,56,41
2024-07-28 14:36:00,70.64,67,49
2024-07-28 15:04:00,68.47,67,13
2024-07-28 17:14:00,52.43,49,30
2024-07-28 17:38:00,56.52,54,58
2024-07-28 19:34:00,27.66,24,6
2024-07-28 19:42:00,63.41,63,15
2024-07-28 19:44:00,62.12,64,25
2024-07-28 20:21:00,64.66,64,25
2024-07-28 20:28:00,16.69,19,6
2024-07-28 20:34:00,33.03,29,35
2024-07-28 20:48:00,70.68,69,51
2024-07-28 21:09:00,47.34,47,21
2024-07-28 21:13:00,35.74,35,55
2024-07-28 21:34:00,29.35,27,14
2024-07-28 21:34:00,22.14,23,42
2024-07-28 22:27:00,35.91,38,49
2024-07-28 23:05:00,54.95,58,45
2024-07-28 23:55:00,21.81,22,29
2024-07-29 02:27:00,63.51,64,14
2024-07-29 02:29:00,34.83,35,8
2024-07-29 02:50:00,30.19,29,60
2024-07-29 03:01:00,27.72,26,41
2024-07-29 03:26:00,14.17,15,16
2024-07-29 03:37:00,26.41,25,51
2024-07-29 03:38:00,65.63,68,16
2024-07-29 03:57:00,33.57,33,39
2024-07-29 04:13:00,17.34,16,35
2024-07-29 12:11:00,43.35,44,18
2024-07-29 12:14:00,54.99,52,57
2024-07-29 12:49:00,28.21,26,55
2024-07-29 12:50:00,34.11,35,19
2024-07-29 13:36:00,51.94,50,32
2024-07-29 14:43:00,62.73,64,39
2024-07-29 15:13:00,48.63,50,50
2024-07-29 15:40:00,62.22,60,7
2024-07-29 16:00:00,26.59,25,20
2024-07-29 16:27:00,53.44,53,41
2024-07-29 16:48:00,48.31,46,13
2024-07-29 17:04:00,54.48,53,14
2024-07-29 18:17:00,59.79,62,41
2024-07-29 18:39:00,54.32,52,39
2024-07-29 19:08:00,68.61,68,33
2024-07-29 19:19:00,55.16,55,7
2024-07-29 19:30:00,40.62,39,47
2024-07-29 19:46:00,16.12,17,55
2024-07-29 20:13:00,30.13,30,33
2024-07-29 20:15:00,61.67,62,18
2024-07-29 20:40:00,15.98,16,42
2024-07-29 23:04:00,36.51,36,55
2024-07-29 23:46:00,24.42,22,39
2024-07-30 00:06:00,24.58,24,8
2024-07-30 00:24:00,59.6,58,59
2024-07-30 02:13:00,34.16,31,34
2024-07-30 04:14:00,33.12,34,31
2024-07-30 04:33:00,29.47,29,50
2024-07-30 04:48:00,59.21,58,18
2024-07-30 04:52:00,42.03,42,16
2024-07-30 12:56:00,56.06,54,49
2024-07-30 13:16:00,39.46,38,15
2024-07-30 14:55:00,36.18,36,17
2024-07-30 15:06:00,72.05,69,59
2024-07-30 15:36:00,49.35,48,11
2024-07-30 15:43:00,67.38,63,56
2024-07-30 16:27:00,48.55,48,48
2024-07-30 17:16:00,62.34,61,55
2024-07-30 17:57:00,51.91,50,16
2024-07-30 18:22:00,48.5,50,37
2024-07-30 18:31:00,35.37,33,59
2024-07-30 18:46:00,23.42,22,23
2024-07-30 19:57:00,53.25,52,36
2024-07-30 20:28:00,33.64,33,27
2024-07-30 20:33:00,68.72,67,9
2024-07-30 22:24:00,46.23,44,17
2024-07-30 22:41:00,54.15,55,48
2024-07-31 00:08:00,36.85,34,50
2024-07-31 00:20:00,47.47,48,20
2024-07-31 01:21:00,33.68,32,60
2024-07-31 02:07:00,48.29,48,41
2024-07-31 02:27:00,32.95,31,28
2024-07-31 02:44:00,17.26,16,46
2024-07-31 03:15:00,37.08,37,17
2024-07-31 03:19:00,34.47,35,58
2024-07-31 03:25:00,42.91,42,24
2024-07-31 03:26:00,56.4,55,47
2024-07-31 04:05:00,31.86,32,58
2024-07-31 04:09:00,28.37,27,43
2024-07-31 04:34:00,14.38,15,9
2024-07-31 12:01:00,70.41,69,29
2024-07-31 13:27:00,30.3,32,56
2024-07-31 13:35:00,39.19,39,19
2024-07-31 13:41:00,27.55,27,42
2024-07-31 13:47:00,59.21,60,8
2024-07-31 13:52:00,30.25,28,32
2024-07-31 15:34:00,66.91,66,32
2024-07-31 15:57:00,54.84,56,5
2024-07-31 16:14:00,64.6,61,32
2024-07-31 17:01:00,44.98,40,33
2024-07-31 17:15:00,43.23,43,55
2024-07-31 18:56:00,70.77,69,32
2024-07-31 19:23:00,49.69,48,12
2024-07-31 19:30:00,30.7,32,15
2024-07-31 21:39:00,50.65,54,14
2024-07-31 22:04:00,65.35,63,26
2024-07-31 22:05:00,60.3,59,34
2024-07-31 22:12:00,59.69,59,44
2024-07-31 22:25:00,35.67,37,36
2024-07-31 22:52:00,63.77,61,58
2024-07-31 23:20:00,56.51,57,22
2024-07-31 23:31:00,27.64,28,18
